date,start_value,gross_return,gross_pnl,turnover,cost_rate,cost_dollars,net_return,net_pnl,end_value,positions,is_rebalance,signal_date
2021-07-23,1254246.4460562707,0.001232345559634342,1545.6650384845996,0.0,0.0,0.0,0.001232345559634342,1545.6650384845996,1255792.1110947554,10,False,
2021-07-26,1255792.1110947554,0.00016722083446832304,209.99460473600203,0.0,0.0,0.0,0.00016722083446832304,209.99460473600203,1256002.1056994915,10,False,
2021-07-27,1256002.1056994915,-0.0021755454887244638,-2732.489714882956,0.0,0.0,0.0,-0.0021755454887244638,-2732.489714882956,1253269.6159846084,10,False,
2021-07-28,1253269.6159846084,0.0006881169558336845,862.3960729901795,0.0,0.0,0.0,0.0006881169558336845,862.3960729901795,1254132.0120575987,10,False,
2021-07-29,1254132.0120575987,-0.017637379711189,-22119.60250461733,0.6492527873337777,0.0006492527873337777,814.2487045129149,-0.01828663249852278,-22933.851209130247,1231198.1608484685,10,True,2021-07-28
2021-07-30,1231198.1608484685,-0.0013683202680158607,-1684.6733974328113,0.0,0.0,0.0,-0.0013683202680158607,-1684.6733974328113,1229513.4874510358,10,False,
2021-08-02,1229513.4874510358,-0.0006720995696028102,-826.3554857366913,0.0,0.0,0.0,-0.0006720995696028102,-826.3554857366913,1228687.1319652991,10,False,
2021-08-03,1228687.1319652991,-0.002075692752007729,-2550.3769743055354,0.0,0.0,0.0,-0.002075692752007729,-2550.3769743055354,1226136.7549909935,10,False,
2021-08-04,1226136.7549909935,0.015424083252632673,18912.035388093955,0.0,0.0,0.0,0.015424083252632673,18912.035388093955,1245048.7903790874,10,False,
2021-08-05,1245048.7903790874,0.0009603279963556316,1195.655210229752,0.0,0.0,0.0,0.0009603279963556316,1195.655210229752,1246244.4455893172,10,False,
2021-08-06,1246244.4455893172,0.011039973068922081,13758.505116599792,0.0,0.0,0.0,0.011039973068922081,13758.505116599792,1260002.950705917,10,False,
2021-08-09,1260002.950705917,0.0013043463822709205,1643.480290403948,0.0,0.0,0.0,0.0013043463822709205,1643.480290403948,1261646.4309963211,10,False,
2021-08-10,1261646.4309963211,-0.009283754691977794,-11712.815973379134,0.0,0.0,0.0,-0.009283754691977794,-11712.815973379134,1249933.615022942,10,False,
2021-08-11,1249933.615022942,-0.00814694616994898,-10183.14187760164,0.0,0.0,0.0,-0.00814694616994898,-10183.14187760164,1239750.4731453403,10,False,
2021-08-12,1239750.4731453403,0.003268761453618186,4052.4485587223962,0.3823411368512897,0.0003823411368512897,474.0076053143137,0.002886420316766896,3578.4409534080824,1243328.9140987485,10,True,2021-08-11
2021-08-13,1243328.9140987485,-0.007308377181375515,-9086.716664743692,0.0,0.0,0.0,-0.007308377181375515,-9086.716664743692,1234242.1974340049,10,False,
2021-08-16,1234242.1974340049,0.002038284382877521,2515.736595718166,0.0,0.0,0.0,0.002038284382877521,2515.736595718166,1236757.934029723,10,False,
2021-08-17,1236757.934029723,0.0017452367591216157,2158.435408603979,0.0,0.0,0.0,0.0017452367591216157,2158.435408603979,1238916.369438327,10,False,
2021-08-18,1238916.369438327,-0.0024930219219577643,-3088.6456684820732,0.0,0.0,0.0,-0.0024930219219577643,-3088.6456684820732,1235827.7237698447,10,False,
2021-08-19,1235827.7237698447,0.0005443600866646275,672.7352868139021,0.0,0.0,0.0,0.0005443600866646275,672.7352868139021,1236500.4590566587,10,False,
2021-08-20,1236500.4590566587,0.008093561968842339,10007.693089877066,0.0,0.0,0.0,0.008093561968842339,10007.693089877066,1246508.1521465357,10,False,
2021-08-23,1246508.1521465357,-0.0008689499805714699,-1083.153234589911,0.0,0.0,0.0,-0.0008689499805714699,-1083.153234589911,1245424.9989119458,10,False,
2021-08-24,1245424.9989119458,0.004095514353212015,5100.655958892932,0.0,0.0,0.0,0.004095514353212015,5100.655958892932,1250525.6548708389,10,False,
2021-08-25,1250525.6548708389,-0.004777776041663927,-5974.731513327986,0.0,0.0,0.0,-0.004777776041663927,-5974.731513327986,1244550.923357511,10,False,
2021-08-26,1244550.923357511,-0.009789446780475865,-12183.46502980045,0.45533238944626847,0.0004553323894462685,566.6843457199352,-0.010244779169922133,-12750.149375520385,1231800.7739819905,10,True,2021-08-25
2021-08-27,1231800.7739819905,0.006372982313336892,7850.24454614192,0.0,0.0,0.0,0.006372982313336892,7850.24454614192,1239651.0185281325,10,False,
2021-08-30,1239651.0185281325,-0.006866799908126059,-8512.435500137355,0.0,0.0,0.0,-0.006866799908126059,-8512.435500137355,1231138.5830279952,10,False,
2021-08-31,1231138.5830279952,-0.00012927575648801013,-159.15637166252094,0.0,0.0,0.0,-0.00012927575648801013,-159.15637166252094,1230979.4266563326,10,False,
2021-09-01,1230979.4266563326,0.003446880508619086,4243.03899225281,0.0,0.0,0.0,0.003446880508619086,4243.03899225281,1235222.4656485855,10,False,
2021-09-02,1235222.4656485855,-0.000576021438202443,-711.514621162866,0.0,0.0,0.0,-0.000576021438202443,-711.514621162866,1234510.9510274227,10,False,
2021-09-03,1234510.9510274227,-0.0071776612345858005,-8860.901396861182,0.0,0.0,0.0,-0.0071776612345858005,-8860.901396861182,1225650.0496305616,10,False,
2021-09-06,1225650.0496305616,-0.0013245437630976218,-1623.427128978451,0.0,0.0,0.0,-0.0013245437630976218,-1623.427128978451,1224026.622501583,10,False,
2021-09-07,1224026.622501583,0.004077175380741264,4990.571210635335,0.0,0.0,0.0,0.004077175380741264,4990.571210635335,1229017.1937122184,10,False,
2021-09-08,1229017.1937122184,0.00651685265983204,8009.32396782278,0.0,0.0,0.0,0.00651685265983204,8009.32396782278,1237026.5176800413,10,False,
2021-09-09,1237026.5176800413,-0.0010411266825780356,-1287.901314613281,0.5722003205591049,0.0005722003205591049,707.8269699566329,-0.0016133270031371406,-1995.728284569914,1235030.7893954713,10,True,2021-09-08
2021-09-10,1235030.7893954713,0.003906764257523581,4824.97414495136,0.0,0.0,0.0,0.003906764257523581,4824.97414495136,1239855.7635404228,10,False,
2021-09-13,1239855.7635404228,0.007752106803081129,9611.49429938106,0.0,0.0,0.0,0.007752106803081129,9611.49429938106,1249467.2578398038,10,False,
2021-09-14,1249467.2578398038,-0.014532486151999502,-18157.86562193374,0.0,0.0,0.0,-0.014532486151999502,-18157.86562193374,1231309.39221787,10,False,
2021-09-15,1231309.39221787,0.0005385102470478482,663.072724995581,0.0,0.0,0.0,0.0005385102470478482,663.072724995581,1231972.4649428658,10,False,
2021-09-16,1231972.4649428658,0.016085980792933535,19817.48540849392,0.0,0.0,0.0,0.016085980792933535,19817.48540849392,1251789.9503513598,10,False,
2021-09-17,1251789.9503513598,0.010095148453013014,12637.005380786768,0.0,0.0,0.0,0.010095148453013014,12637.005380786768,1264426.9557321465,10,False,
2021-09-20,1264426.9557321465,-0.002191538309664569,-2771.0401132595453,0.0,0.0,0.0,-0.002191538309664569,-2771.0401132595453,1261655.915618887,10,False,
2021-09-21,1261655.915618887,0.01095098661753985,13816.377047882417,0.0,0.0,0.0,0.01095098661753985,13816.377047882417,1275472.2926667694,10,False,
2021-09-22,1275472.2926667694,-0.0019987040845293952,-2549.291681057144,0.0,0.0,0.0,-0.0019987040845293952,-2549.291681057144,1272923.0009857123,10,False,
2021-09-23,1272923.0009857123,-0.002944897416555279,-3748.627657076617,0.39018301461908966,0.0003901830146190897,496.6729339025837,-0.0033350804311743686,-4245.300590979201,1268677.700394733,10,True,2021-09-22
2021-09-24,1268677.700394733,-0.007924442520146876,-10053.563513370182,0.0,0.0,0.0,-0.007924442520146876,-10053.563513370182,1258624.1368813629,10,False,
2021-09-27,1258624.1368813629,0.0036433351341305297,4585.589538564583,0.0,0.0,0.0,0.0036433351341305297,4585.589538564583,1263209.7264199276,10,False,
2021-09-28,1263209.7264199276,0.007779797890601578,9827.51636498915,0.0,0.0,0.0,0.007779797890601578,9827.51636498915,1273037.2427849167,10,False,
2021-09-29,1273037.2427849167,-0.007471514257807462,-9511.515910187405,0.0,0.0,0.0,-0.007471514257807462,-9511.515910187405,1263525.7268747292,10,False,
2021-09-30,1263525.7268747292,0.0007045448234136183,890.2105101195198,0.0,0.0,0.0,0.0007045448234136183,890.2105101195198,1264415.9373848487,10,False,
2021-10-01,1264415.9373848487,0.003083834761265015,3899.249820404885,0.0,0.0,0.0,0.003083834761265015,3899.249820404885,1268315.1872052536,10,False,
2021-10-04,1268315.1872052536,0.004200389797118707,5327.41817186765,0.0,0.0,0.0,0.004200389797118707,5327.41817186765,1273642.6053771214,10,False,
2021-10-05,1273642.6053771214,0.020492173835627524,26099.70567384952,0.0,0.0,0.0,0.020492173835627524,26099.70567384952,1299742.3110509708,10,False,
2021-10-06,1299742.3110509708,0.00024333779122791017,316.2764231366026,0.0,0.0,0.0,0.00024333779122791017,316.2764231366026,1300058.5874741075,10,False,
2021-10-07,1300058.5874741075,0.001351016087303021,1756.400066113961,0.37507315107863015,0.00037507315107863015,487.6170709907464,0.0009759429362243908,1268.7829951232145,1301327.3704692307,10,True,2021-10-06
2021-10-08,1301327.3704692307,-0.007444223444928161,-9687.37172077376,0.0,0.0,0.0,-0.007444223444928161,-9687.37172077376,1291639.9987484568,10,False,
2021-10-11,1291639.9987484568,-0.007790519638349632,-10062.546775927747,0.0,0.0,0.0,-0.007790519638349632,-10062.546775927747,1281577.451972529,10,False,
2021-10-12,1281577.451972529,-0.0018316311657977338,-2347.377202416533,0.0,0.0,0.0,-0.0018316311657977338,-2347.377202416533,1279230.0747701125,10,False,
2021-10-13,1279230.0747701125,0.0025603973971922477,3275.3373538514406,0.0,0.0,0.0,0.0025603973971922477,3275.3373538514406,1282505.412123964,10,False,
2021-10-14,1282505.412123964,0.002852046659133564,3657.7652759688663,0.0,0.0,0.0,0.002852046659133564,3657.7652759688663,1286163.1773999329,10,False,
2021-10-15,1286163.1773999329,0.007679166364911843,9876.661011677708,0.0,0.0,0.0,0.007679166364911843,9876.661011677708,1296039.8384116106,10,False,
2021-10-18,1296039.8384116106,0.0009640376558035907,1249.4312076503936,0.0,0.0,0.0,0.0009640376558035907,1249.4312076503936,1297289.269619261,10,False,
2021-10-19,1297289.269619261,-0.0017571063293469295,-2279.4751866418587,0.0,0.0,0.0,-0.0017571063293469295,-2279.4751866418587,1295009.7944326191,10,False,
2021-10-20,1295009.7944326191,0.003537212924052995,4580.725381642273,0.0,0.0,0.0,0.003537212924052995,4580.725381642273,1299590.5198142615,10,False,
2021-10-21,1299590.5198142615,-0.004990336876985614,-6485.3944960100125,0.28687774398687116,0.0002868777439868712,372.8235964310405,-0.005277214620972485,-6858.218092441052,1292732.3017218204,10,True,2021-10-20
2021-10-22,1292732.3017218204,0.001830750292882581,2366.6700399959955,0.0,0.0,0.0,0.001830750292882581,2366.6700399959955,1295098.9717618164,10,False,
2021-10-25,1295098.9717618164,-0.004699482855602328,-6086.29541410286,0.0,0.0,0.0,-0.004699482855602328,-6086.29541410286,1289012.6763477135,10,False,
2021-10-26,1289012.6763477135,0.004767487876997995,6145.352307784464,0.0,0.0,0.0,0.004767487876997995,6145.352307784464,1295158.0286554978,10,False,
2021-10-27,1295158.0286554978,0.013587853382715013,17598.417400817114,0.0,0.0,0.0,0.013587853382715013,17598.417400817114,1312756.446056315,10,False,
2021-10-28,1312756.446056315,-0.005623565836181661,-7382.372301269546,0.0,0.0,0.0,-0.005623565836181661,-7382.372301269546,1305374.0737550454,10,False,
2021-10-29,1305374.0737550454,-0.00973551560286727,-12708.489662620656,0.0,0.0,0.0,-0.00973551560286727,-12708.489662620656,1292665.5840924247,10,False,
2021-11-01,1292665.5840924247,-0.003700192695327731,-4783.111751760344,0.0,0.0,0.0,-0.003700192695327731,-4783.111751760344,1287882.4723406644,10,False,
2021-11-02,1287882.4723406644,0.002641603590462351,3402.0749630286286,0.0,0.0,0.0,0.002641603590462351,3402.0749630286286,1291284.547303693,10,False,
2021-11-03,1291284.547303693,-0.006982227220207568,-9016.042115217251,0.0,0.0,0.0,-0.006982227220207568,-9016.042115217251,1282268.5051884756,10,False,
2021-11-04,1282268.5051884756,0.002812826566015708,3606.7989161593946,0.5196544844096833,0.0005196544844096833,666.3365789384926,0.0022931720816060245,2940.462337220902,1285208.9675256964,10,True,2021-11-03
2021-11-05,1285208.9675256964,0.0073640249810901035,9464.310942780248,0.0,0.0,0.0,0.0073640249810901035,9464.310942780248,1294673.2784684766,10,False,
2021-11-08,1294673.2784684766,-0.014459019682052817,-18719.70641520355,0.0,0.0,0.0,-0.014459019682052817,-18719.70641520355,1275953.572053273,10,False,
2021-11-09,1275953.572053273,-0.007698474050727238,-9822.895464384848,0.0,0.0,0.0,-0.007698474050727238,-9822.895464384848,1266130.676588888,10,False,
2021-11-10,1266130.676588888,0.0009670390114903948,1224.3977579061832,0.0,0.0,0.0,0.0009670390114903948,1224.3977579061832,1267355.0743467943,10,False,
2021-11-11,1267355.0743467943,0.004475211050173068,5671.681433209684,0.0,0.0,0.0,0.004475211050173068,5671.681433209684,1273026.755780004,10,False,
2021-11-12,1273026.755780004,-0.0009283440563626318,-1181.8068223189703,0.0,0.0,0.0,-0.0009283440563626318,-1181.8068223189703,1271844.948957685,10,False,
2021-11-15,1271844.948957685,-0.010662809939895884,-13561.440963752375,0.0,0.0,0.0,-0.010662809939895884,-13561.440963752375,1258283.5079939326,10,False,
2021-11-16,1258283.5079939326,-0.00011230380529196268,-141.31002608383838,0.0,0.0,0.0,-0.00011230380529196268,-141.31002608383838,1258142.1979678487,10,False,
2021-11-17,1258142.1979678487,0.0002526985946675218,317.9307653183824,0.0,0.0,0.0,0.0002526985946675218,317.9307653183824,1258460.1287331672,10,False,
2021-11-18,1258460.1287331672,0.011902658870857228,14979.021614885962,0.3283756829535446,0.0003283756829535446,413.2477042425594,0.011574283187903683,14565.773910643402,1273025.9026438105,10,True,2021-11-17
2021-11-19,1273025.9026438105,0.001842011507376944,2344.92836185882,0.0,0.0,0.0,0.001842011507376944,2344.92836185882,1275370.8310056692,10,False,
2021-11-22,1275370.8310056692,-0.00014772275330777193,-188.40129064457855,0.0,0.0,0.0,-0.00014772275330777193,-188.40129064457855,1275182.4297150245,10,False,
2021-11-23,1275182.4297150245,0.01258000981878319,16041.807486554813,0.0,0.0,0.0,0.01258000981878319,16041.807486554813,1291224.2372015794,10,False,
2021-11-24,1291224.2372015794,0.008147844415291552,10520.694189971984,0.0,0.0,0.0,0.008147844415291552,10520.694189971984,1301744.9313915514,10,False,
2021-11-25,1301744.9313915514,-0.009805145887865145,-12763.798961083166,0.0,0.0,0.0,-0.009805145887865145,-12763.798961083166,1288981.1324304682,10,False,
2021-11-26,1288981.1324304682,0.002164010133617132,2789.36823262082,0.0,0.0,0.0,0.002164010133617132,2789.36823262082,1291770.500663089,10,False,
2021-11-29,1291770.500663089,0.009976441267266482,12887.272530652726,0.0,0.0,0.0,0.009976441267266482,12887.272530652726,1304657.773193742,10,False,
2021-11-30,1304657.773193742,-0.00508026888524905,-6628.01229105448,0.0,0.0,0.0,-0.00508026888524905,-6628.01229105448,1298029.7609026874,10,False,
2021-12-01,1298029.7609026874,-0.014385836121515309,-18673.243421195762,0.0,0.0,0.0,-0.014385836121515309,-18673.243421195762,1279356.5174814917,10,False,
2021-12-02,1279356.5174814917,0.0008116054060964494,1038.3326659127054,0.3276007206698668,0.00032760072066986677,419.1181171206277,0.00048400468542658263,619.2145487920776,1279975.7320302837,10,True,2021-12-01
2021-12-03,1279975.7320302837,-0.0007880917785940854,-1008.7383512130126,0.0,0.0,0.0,-0.0007880917785940854,-1008.7383512130126,1278966.9936790706,10,False,
2021-12-06,1278966.9936790706,0.013917395222747764,17799.889127881168,0.0,0.0,0.0,0.013917395222747764,17799.889127881168,1296766.8828069519,10,False,
2021-12-07,1296766.8828069519,0.012216430218086185,15841.862132936274,0.0,0.0,0.0,0.012216430218086185,15841.862132936274,1312608.7449398881,10,False,
2021-12-08,1312608.7449398881,-0.002326333923780903,-3053.566252005137,0.0,0.0,0.0,-0.002326333923780903,-3053.566252005137,1309555.178687883,10,False,
2021-12-09,1309555.178687883,0.013478428832764846,17650.746278523282,0.0,0.0,0.0,0.013478428832764846,17650.746278523282,1327205.9249664063,10,False,
2021-12-10,1327205.9249664063,-0.011450591786175097,-15197.293262983254,0.0,0.0,0.0,-0.011450591786175097,-15197.293262983254,1312008.631703423,10,False,
2021-12-13,1312008.631703423,0.0030825694257330012,4044.3576943867615,0.0,0.0,0.0,0.0030825694257330012,4044.3576943867615,1316052.9893978098,10,False,
2021-12-14,1316052.9893978098,-0.014786218752852727,-19459.447391581787,0.0,0.0,0.0,-0.014786218752852727,-19459.447391581787,1296593.5420062281,10,False,
2021-12-15,1296593.5420062281,0.005082471644928689,6589.89991224431,0.0,0.0,0.0,0.005082471644928689,6589.89991224431,1303183.4419184725,10,False,
2021-12-16,1303183.4419184725,-0.0030875697973500155,-4023.669835674114,0.43306438834705124,0.0004330643883470512,564.3623401784282,-0.0035206341856970666,-4588.032175852542,1298595.40974262,10,True,2021-12-15
2021-12-17,1298595.40974262,0.007783936403234483,10108.18408296878,0.0,0.0,0.0,0.007783936403234483,10108.18408296878,1308703.593825589,10,False,
2021-12-20,1308703.593825589,-0.010045560979930816,-13146.661756429563,0.0,0.0,0.0,-0.010045560979930816,-13146.661756429563,1295556.9320691593,10,False,
2021-12-21,1295556.9320691593,0.009523401435061276,12338.108746071017,0.0,0.0,0.0,0.009523401435061276,12338.108746071017,1307895.0408152305,10,False,
2021-12-22,1307895.0408152305,0.0061798475593936135,8082.591975925013,0.0,0.0,0.0,0.0061798475593936135,8082.591975925013,1315977.6327911555,10,False,
2021-12-23,1315977.6327911555,0.010691932763415948,14070.344367962316,0.0,0.0,0.0,0.010691932763415948,14070.344367962316,1330047.9771591178,10,False,
2021-12-24,1330047.9771591178,0.0016202080887414982,2154.95449100747,0.0,0.0,0.0,0.0016202080887414982,2154.95449100747,1332202.9316501252,10,False,
2021-12-27,1332202.9316501252,-0.0015836323241790202,-2109.719624927192,0.0,0.0,0.0,-0.0015836323241790202,-2109.719624927192,1330093.212025198,10,False,
2021-12-28,1330093.212025198,0.005105678793476654,6791.028705984299,0.0,0.0,0.0,0.005105678793476654,6791.028705984299,1336884.2407311823,10,False,
2021-12-29,1336884.2407311823,0.006792190104078119,9080.371910192327,0.0,0.0,0.0,0.006792190104078119,9080.371910192327,1345964.6126413746,10,False,
2021-12-30,1345964.6126413746,-0.00939977404775074,-12651.76323509727,0.4851891636763545,0.0004851891636763545,653.047444745437,-0.009884963211427095,-13304.810679842707,1332659.8019615319,10,True,2021-12-29
2021-12-31,1332659.8019615319,0.012096987603637699,16121.169104194922,0.0,0.0,0.0,0.012096987603637699,16121.169104194922,1348780.9710657268,10,False,
2022-01-03,1348780.9710657268,0.016359485094836177,22065.362192348424,0.0,0.0,0.0,0.016359485094836177,22065.362192348424,1370846.3332580752,10,False,
2022-01-04,1370846.3332580752,-0.008025581719376286,-11001.839272270021,0.0,0.0,0.0,-0.008025581719376286,-11001.839272270021,1359844.4939858052,10,False,
2022-01-05,1359844.4939858052,0.0018662445530196782,2537.8023798548097,0.0,0.0,0.0,0.0018662445530196782,2537.8023798548097,1362382.29636566,10,False,
2022-01-06,1362382.29636566,0.009226878246066,12570.53557316175,0.0,0.0,0.0,0.009226878246066,12570.53557316175,1374952.8319388216,10,False,
2022-01-07,1374952.8319388216,-0.004701574696219454,-6464.443443138843,0.0,0.0,0.0,-0.004701574696219454,-6464.443443138843,1368488.3884956827,10,False,
2022-01-10,1368488.3884956827,0.010220416298063972,13986.521029492576,0.0,0.0,0.0,0.010220416298063972,13986.521029492576,1382474.9095251753,10,False,
2022-01-11,1382474.9095251753,0.011859165884988594,16394.999283893652,0.0,0.0,0.0,0.011859165884988594,16394.999283893652,1398869.908809069,10,False,
2022-01-12,1398869.908809069,-0.00351120235628558,-4911.715319947398,0.0,0.0,0.0,-0.00351120235628558,-4911.715319947398,1393958.1934891217,10,False,
2022-01-13,1393958.1934891217,0.0007452636852477187,1038.8664203609553,0.43271743777029803,0.00043271743777029804,603.1900178455261,0.0003125462474774207,435.67640251542934,1394393.8698916372,10,True,2022-01-12
2022-01-14,1394393.8698916372,0.01124203997619672,15675.831627885433,0.0,0.0,0.0,0.01124203997619672,15675.831627885433,1410069.7015195226,10,False,
2022-01-17,1410069.7015195226,-0.009837970731377436,-13872.22445275118,0.0,0.0,0.0,-0.009837970731377436,-13872.22445275118,1396197.4770667714,10,False,
2022-01-18,1396197.4770667714,-0.0033127828144344012,-4625.29900758347,0.0,0.0,0.0,-0.0033127828144344012,-4625.29900758347,1391572.178059188,10,False,
2022-01-19,1391572.178059188,0.00352390702393162,4903.770972570595,0.0,0.0,0.0,0.00352390702393162,4903.770972570595,1396475.9490317586,10,False,
2022-01-20,1396475.9490317586,-0.007599081077848184,-10611.933959957321,0.0,0.0,0.0,-0.007599081077848184,-10611.933959957321,1385864.0150718014,10,False,
2022-01-21,1385864.0150718014,0.0031602530338123813,4379.680958082068,0.0,0.0,0.0,0.0031602530338123813,4379.680958082068,1390243.6960298833,10,False,
2022-01-24,1390243.6960298833,-0.010466941718695753,-14551.599741128963,0.0,0.0,0.0,-0.010466941718695753,-14551.599741128963,1375692.0962887544,10,False,
2022-01-25,1375692.0962887544,0.0064990255335297354,8940.658060055663,0.0,0.0,0.0,0.0064990255335297354,8940.658060055663,1384632.75434881,10,False,
2022-01-26,1384632.75434881,-7.082425037542562e-05,-98.06557687201531,0.0,0.0,0.0,-7.082425037542562e-05,-98.06557687201531,1384534.688771938,10,False,
2022-01-27,1384534.688771938,0.01212120933449434,16782.234793473628,0.18420080155974225,0.00018420080155974225,255.03239945905923,0.011937008532934596,16527.20239401457,1401061.8911659524,10,True,2022-01-26
2022-01-28,1401061.8911659524,0.000542460333085467,760.0205001552368,0.0,0.0,0.0,0.000542460333085467,760.0205001552368,1401821.9116661076,10,False,
2022-01-31,1401821.9116661076,-0.0017603790180476192,-2467.737880336419,0.0,0.0,0.0,-0.0017603790180476192,-2467.737880336419,1399354.1737857712,10,False,
2022-02-01,1399354.1737857712,0.009621797817652643,13464.30293545505,0.0,0.0,0.0,0.009621797817652643,13464.30293545505,1412818.4767212262,10,False,
2022-02-02,1412818.4767212262,0.0033096734365197712,4675.967783028569,0.0,0.0,0.0,0.0033096734365197712,4675.967783028569,1417494.4445042547,10,False,
2022-02-03,1417494.4445042547,0.0027027801220346364,3831.175807700629,0.0,0.0,0.0,0.0027027801220346364,3831.175807700629,1421325.6203119555,10,False,
2022-02-04,1421325.6203119555,0.007800139285481617,11086.537808456813,0.0,0.0,0.0,0.007800139285481617,11086.537808456813,1432412.1581204124,10,False,
2022-02-07,1432412.1581204124,0.01621827932525286,23231.260489285116,0.0,0.0,0.0,0.01621827932525286,23231.260489285116,1455643.4186096976,10,False,
2022-02-08,1455643.4186096976,0.007212457516467446,10498.766315847883,0.0,0.0,0.0,0.007212457516467446,10498.766315847883,1466142.1849255455,10,False,
2022-02-09,1466142.1849255455,-0.009436916847813264,-13835.86188621363,0.0,0.0,0.0,-0.009436916847813264,-13835.86188621363,1452306.323039332,10,False,
2022-02-10,1452306.323039332,0.0005332764968006163,774.4808282317991,0.45924768924728343,0.00045924768924728346,666.968322935032,7.402880755333287e-05,107.51250529676719,1452413.8355446288,10,True,2022-02-09
2022-02-11,1452413.8355446288,0.004910264243028574,7131.7357227547745,0.0,0.0,0.0,0.004910264243028574,7131.7357227547745,1459545.5712673836,10,False,
2022-02-14,1459545.5712673836,-0.0040930866037380935,-5974.046425299791,0.0,0.0,0.0,-0.0040930866037380935,-5974.046425299791,1453571.524842084,10,False,
2022-02-15,1453571.524842084,0.0023437411542306776,3406.795403390232,0.0,0.0,0.0,0.0023437411542306776,3406.795403390232,1456978.320245474,10,False,
2022-02-16,1456978.320245474,0.013820750795042826,20136.5342778928,0.0,0.0,0.0,0.013820750795042826,20136.5342778928,1477114.854523367,10,False,
2022-02-17,1477114.854523367,0.010322404419593685,15247.376902579486,0.0,0.0,0.0,0.010322404419593685,15247.376902579486,1492362.2314259466,10,False,
2022-02-18,1492362.2314259466,0.0019077478755556735,2847.050876562374,0.0,0.0,0.0,0.0019077478755556735,2847.050876562374,1495209.282302509,10,False,
2022-02-21,1495209.282302509,0.007528631253282643,11256.87933294098,0.0,0.0,0.0,0.007528631253282643,11256.87933294098,1506466.16163545,10,False,
2022-02-22,1506466.16163545,-0.001708334861637329,-2573.5486617988145,0.0,0.0,0.0,-0.001708334861637329,-2573.5486617988145,1503892.6129736514,10,False,
2022-02-23,1503892.6129736514,0.004244831727074087,6383.771077662906,0.0,0.0,0.0,0.004244831727074087,6383.771077662906,1510276.3840513143,10,False,
2022-02-24,1510276.3840513143,0.00337544767660565,5097.858911578392,0.4699274564360545,0.0004699274564360545,709.7203396726759,0.0029055202201695956,4388.138571905715,1514664.52262322,10,True,2022-02-23
2022-02-25,1514664.52262322,0.009239625591734251,13994.933086121446,0.0,0.0,0.0,0.009239625591734251,13994.933086121446,1528659.4557093414,10,False,
2022-02-28,1528659.4557093414,0.0008720728540112703,1333.1024143517604,0.0,0.0,0.0,0.0008720728540112703,1333.1024143517604,1529992.558123693,10,False,
2022-03-01,1529992.558123693,0.00337816876593206,5168.573071961951,0.0,0.0,0.0,0.00337816876593206,5168.573071961951,1535161.131195655,10,False,
2022-03-02,1535161.131195655,0.01162426601844583,17845.121370196513,0.0,0.0,0.0,0.01162426601844583,17845.121370196513,1553006.2525658517,10,False,
2022-03-03,1553006.2525658517,-0.00396604034654449,-6159.28545611203,0.0,0.0,0.0,-0.00396604034654449,-6159.28545611203,1546846.9671097395,10,False,
2022-03-04,1546846.9671097395,0.019492600916980664,30152.07060951207,0.0,0.0,0.0,0.019492600916980664,30152.07060951207,1576999.0377192516,10,False,
2022-03-07,1576999.0377192516,-0.006222711140747959,-9813.209480964397,0.0,0.0,0.0,-0.006222711140747959,-9813.209480964397,1567185.8282382872,10,False,
2022-03-08,1567185.8282382872,-0.010173546174615574,-15943.837387785366,0.0,0.0,0.0,-0.010173546174615574,-15943.837387785366,1551241.990850502,10,False,
2022-03-09,1551241.990850502,0.016829492014758,26106.614697975823,0.0,0.0,0.0,0.016829492014758,26106.614697975823,1577348.6055484777,10,False,
2022-03-10,1577348.6055484777,0.0002416833135978672,381.2188376879313,0.4323267763527452,0.0004323267763527452,681.9300378212712,-0.00019064346275487798,-300.71120013333996,1577047.8943483443,10,True,2022-03-09
2022-03-11,1577047.8943483443,-0.0013890919358731475,-2190.6645125250125,0.0,0.0,0.0,-0.0013890919358731475,-2190.6645125250125,1574857.2298358192,10,False,
2022-03-14,1574857.2298358192,0.008958391969598516,14108.188361025366,0.0,0.0,0.0,0.008958391969598516,14108.188361025366,1588965.4181968446,10,False,
2022-03-15,1588965.4181968446,-0.006438006433360009,-10229.769584737864,0.0,0.0,0.0,-0.006438006433360009,-10229.769584737864,1578735.6486121067,10,False,
2022-03-16,1578735.6486121067,-0.004052146159651648,-6397.267595628702,0.0,0.0,0.0,-0.004052146159651648,-6397.267595628702,1572338.381016478,10,False,
2022-03-17,1572338.381016478,-0.026465085610074632,-41612.06986160723,0.0,0.0,0.0,-0.026465085610074632,-41612.06986160723,1530726.3111548708,10,False,
2022-03-18,1530726.3111548708,0.013046393758014486,19970.458191079448,0.0,0.0,0.0,0.013046393758014486,19970.458191079448,1550696.7693459503,10,False,
2022-03-21,1550696.7693459503,0.009122265758943317,14145.868041508586,0.0,0.0,0.0,0.009122265758943317,14145.868041508586,1564842.637387459,10,False,
2022-03-22,1564842.637387459,0.012543674208274257,19628.876230604932,0.0,0.0,0.0,0.012543674208274257,19628.876230604932,1584471.5136180639,10,False,
2022-03-23,1584471.5136180639,0.00393253925544372,6230.996426435365,0.0,0.0,0.0,0.00393253925544372,6230.996426435365,1590702.5100444993,10,False,
